품목번호,품명(국문),품명(영문),통제번호
HSKCD,HSKNM,HSENM,CNTRLNO
8486104021,웨이퍼를 스트리핑ㆍ세척하는 기기.,Apparatus for stripping or cleaning wafers.,7B103.a.
8486104029,기타 .,Other,2B001.e.
8486105010,저항가열식의 노(爐)와 오븐.,Resistance heated furnaces and ovens.,2B226.a.
8486105020,전자유도식ㆍ유전식 노(爐)와 오븐.,Furnaces and ovens functioning by induction or dielectric loss..,2B226.a.
8486105030,그 밖의 노(爐)와 오븐.,Other furnaces and ovens.,2B226.a.
8486109000,기타.,Other.,0B001.g.1.
8486109000,기타.,Other.,1B225.
8486203000,반도체재료 도핑용 이온주입기.,Ion implanters for doping semiconductor materials.,2B005.b.
8486203000,반도체재료 도핑용 이온주입기.,Ion implanters for doping semiconductor materials.,3B001.b.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B005.a.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B005.c.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B005.e.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B005.f.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B005.g.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,2B105.
8486204000,반도체웨이퍼 위에 막을 형성하거나 금속을 증착하는 기계.,Machines for depositing membrance or sputtering metal on semiconductor wafers .,3B001.a.
8486205990,기타.,Other.,1B001.a.
8486205990,기타.,Other.,1B001.b.
8486205990,기타.,Other.,1B001.d.
8486205990,기타.,Other.,1B101.
8486205990,기타.,Other.,1B201.
8486206010,반도체웨이퍼 위에 직접 그리는 기기.,Direct write-on-semiconductor wafer apparatus,3B001.f.
8486206020,스텝 앤 리피트 얼라이너.,Step and repeat aligners.,3B001.f.
8486206091,레이저 작동식 기기.,Laser operated apparatus,3B001.f.
8486206099,기타.,Other,3B001.f.
8486207000,반도체 웨이퍼를 습식 식각  현상  스트리핑하거나 세척하는 기계.,Apparatus for wet etching  developing  stripping or cleaning semiconductor wafers.,7B103.a.
8486208110,반도체 제조공정 중 레이저빔에 의하여 연결통로를 절단하는 레이저절단기.,Laser cutters for cutting contacting tracks in semiconductor materials.,2B001.e.
8486208110,반도체 제조공정 중 레이저빔에 의하여 연결통로를 절단하는 레이저절단기.,Laser cutters for cutting contacting tracks in semiconductor materials.,3B001.f.
8486208120,반도체 웨이퍼 제조공정에서 재료를 제거하는 방식에 의하여 재료를 가공하는 기계.,Machines for working any material by removal of material in the production of semiconductor wafers.,2B001.e.
8486208190,기타.,Other.,2B001.e.
8486208190,기타.,Other.,2B002.
8486208410,반도체재료의 건식식각 패턴용의 것.,For dry-etching patterns on semiconductor materials.,2B001.e.
8486208410,반도체재료의 건식식각 패턴용의 것.,For dry-etching patterns on semiconductor materials.,3B001.e.
8486208410,반도체재료의 건식식각 패턴용의 것.,For dry-etching patterns on semiconductor materials.,3B001.f.
8486208410,반도체재료의 건식식각 패턴용의 것.,For dry-etching patterns on semiconductor materials.,7B103.a.
8486208420,반도체웨이퍼를 스트리핑하거나 세척하는 기기.,Apparatus for stripping or cleaning semiconductor wafers..,2B001.e.
8486208490,기타.,Other,2B001.e.
8486209190,기타.,Other.,2B352.h.
8486209190,기타.,Other.,2B352.i.
8486209190,기타.,Other.,9A350.
8486209310,반도체 웨이퍼가공용의 연마기ㆍ광택기(래핑기를 포함한다).,Grinding or polishing machines for processing of semiconductor wafer  including lapping machines.,2B001.c.
8486209310,반도체 웨이퍼가공용의 연마기ㆍ광택기(래핑기를 포함한다).,Grinding or polishing machines for processing of semiconductor wafer  including lapping machines.,2B002.
8486209321,레이저 작동식 기기.,Laser operated apparatus,2B201.a.
8486209329,기타.,Other,2B201.b.
8486209390,기타.,Other.,1B001.a.
8486209390,기타.,Other.,1B001.b.
8486209390,기타.,Other.,1B001.d.
8486209390,기타.,Other.,1B101.
8486209390,기타.,Other.,1B201.
8486209900,기타.,Other.,0B001.g.1.
8486209900,기타.,Other.,1B225.
8486209900,기타.,Other.,2B005.g.
8486303010,레이저나 그 밖의 광선  광자빔 방식에 의한 것.,Operated by laser or other light or photon beam processes..,2B001.e.
8486303010,레이저나 그 밖의 광선  광자빔 방식에 의한 것.,Operated by laser or other light or photon beam processes..,2B002.
8486303020,초음파 방식에 의한 것.,Operated by ultrasonic processes.,2B002.
8486303030,방전 방식에 의한 것.,Operated by electro-discharge processes.,2B001.d.
8486303030,방전 방식에 의한 것.,Operated by electro-discharge processes.,2B002.
8486303042,유기발광다이오드(오엘이디) 제조용 건식 식각기.,Dry etchers for manufacturing organic light-emitting diodes (OLED).,2B002.
8486303043,그 밖의 건식식각기.,Other dry etchers,2B002.
8486303049,기타.,Other.,2B001.e.
8486303049,기타.,Other.,2B005.a.
8486303049,기타.,Other.,2B005.d.
8486303049,기타.,Other.,2B005.f.
8486303049,기타.,Other.,2B005.g.
8486304010,연마기ㆍ광택기.,Grinding  or polishing machines.,2B001.c.
8486304010,연마기ㆍ광택기.,Grinding  or polishing machines.,2B002.
8486304010,연마기ㆍ광택기.,Grinding  or polishing machines.,2B201.
8486304010,연마기ㆍ광택기.,Grinding  or polishing machines.,2B207.
8486304090,기타.,Other.,1B001.a.
8486304090,기타.,Other.,1B001.b.
8486304090,기타.,Other.,1B001.d.
8486304090,기타.,Other.,1B101.
8486304090,기타.,Other.,1B201.
8486305011,유기발광다이오드(오엘이디) 제조용.,For manufacturing organic light-emitting diodes (OLED)..,2B005.
8486305019,기타.,Other.,2B117.
8486305020,도포ㆍ현상기.,Coating and developing machines.,2B005.
8486305041,물리적 방식의 것.,Operated by physical method.,2B005.
8486305041,물리적 방식의 것.,Operated by physical method.,2B005.a.
8486305042,화학적 방식의 것.,Operated by chemical method.,2B005.
8486305042,화학적 방식의 것.,Operated by chemical method.,2B005.a.
8486305049,기타.,Other.,2B005.
8486305049,기타.,Other.,2B005.a.
8486305051,물리적 방식의 것.,Operated by physical method.,2B005.
8486305052,화학적 방식의 것.,Operated by chemical method.,2B005.
8486305059,기타.,Other.,2B005.
8486306020,스크라이빙 머신.,Scribing machines,1B001.a.
8486306020,스크라이빙 머신.,Scribing machines,1B001.b.
8486306020,스크라이빙 머신.,Scribing machines,1B001.d.
8486306020,스크라이빙 머신.,Scribing machines,1B101.
8486306020,스크라이빙 머신.,Scribing machines,1B201.
8486307000,원심분리기(원심탈수기를 포함한다).,Centrifuges  including centrifugal dryers.,0B006.d.
8486307000,원심분리기(원심탈수기를 포함한다).,Centrifuges  including centrifugal dryers.,1B231.
8486307000,원심분리기(원심탈수기를 포함한다).,Centrifuges  including centrifugal dryers.,1B231.a.
8486307000,원심분리기(원심탈수기를 포함한다).,Centrifuges  including centrifugal dryers.,1B233.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,1B002.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,1B102.a.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,2B005.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,2B352.h.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,2B352.i.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,9A006.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,9A106.d.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,9A108.a.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,9A108.b.
8486308000,액체나 분말의 분사용ㆍ살포용ㆍ분무용 기기.,Mechanical appliances for projecting  dispersing or spraying liquids or powders.,9A350.
8486309020,평판디스플레이 제조용 로보트.,Robots for making flat panel displays.,1B115.a.
8486309020,평판디스플레이 제조용 로보트.,Robots for making flat panel displays.,2B207.
8486309020,평판디스플레이 제조용 로보트.,Robots for making flat panel displays.,8A002.h.
8486309020,평판디스플레이 제조용 로보트.,Robots for making flat panel displays.,8A002.i.
8486309090,기타.,Other.,0B001.g.1.
8486309090,기타.,Other.,1B225.
8486309090,기타.,Other.,2B005.g.
8486401010,패턴형성기(주로 사진 감광액이 도포된 감광판으로부터 마스크와 레티클을 제조하기 위해 사용되는 것).,Pattern generating apparatus of a kind used for producing masks or reticles from photoresist coated substrates..,3B001.a.
8486401020,마스크와 레티클을 처리ㆍ수리하기 위한 포커스드 이온빔 밀링기.,Focused ionic-beam milling machines for removing or repairing mask and reticle.,7B103.a.
8486401040,마스크와 레티클을 식각  세척  스트리핑하는 기계와 기기.,Machines and apparatus for etching  cleaning or stripping mask and reticle.,3B001.f.
8486401090,기타.,Other.,3B001.e.
8486401090,기타.,Other.,3B001.f.
8486402010,반도체 조립용의 다이 부착기  테이프자동접착기ㆍ와이어접착기.,Die attach apparatus  tape automated bonders  and wire bonders for assembly of semiconductors.,7B103.a.
8486402070,사출식ㆍ압축식의 고무ㆍ플라스틱 성형용 주형.,Moulds for rubber or plastics of injection or compression types..,2B004.
